QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TRNONCUX,TRNO_CUX,TRNONCUY,TRNO_CUY
20214,04899791,13,2,1,54,E,110,D
20214,04899791,13,3,1,87,E,120,D
20214,04899791,13,4,1,15,E,140,D
20214,04899791,13,5,1,483,E,150,D
20214,04899791,13,6,1,55,E,160,D
20214,04899791,13,7,1,22,E,180,D
20214,04899791,13,8,1,101,E,190,D
20214,04901871,37,0,1,,H,,A
20214,04901871,37,1,1,63,E,100,D
20214,04901871,37,2,1,15,E,110,D
20214,04901871,37,3,1,29,E,120,D
20214,04901871,37,4,1,146,E,130,D
20214,04901871,37,5,1,3,E,140,D
20214,04901871,37,6,1,165,E,150,D
20214,04901871,37,7,1,25,E,160,D
20214,04901871,37,8,1,11,E,170,D
20214,04901871,37,9,1,115,E,180,D
20214,04901871,37,10,1,28,E,190,D
20214,04903221,60,0,1,,H,,A
20214,04903221,60,1,1,55,E,100,D
20214,04903221,60,2,1,21,E,110,D
20214,04903221,60,3,1,26,E,120,D
20214,04903221,60,4,1,135,E,130,D
20214,04903221,60,5,1,4,E,140,D
20214,04903221,60,6,1,149,E,150,D
20214,04903221,60,7,1,17,E,160,D
20214,04903221,60,8,1,6,E,180,D
20214,04903221,60,9,1,31,E,190,D
20214,04909291,22,0,1,,H,,A
20214,04909291,22,1,1,81,E,120,D
20214,04909291,22,2,1,13,E,140,D
20214,04909291,22,3,1,432,E,150,D
20214,04909291,22,4,1,49,E,160,D
20214,04909291,22,5,1,20,E,180,D
20214,04909291,22,6,1,90,E,190,D
20214,04912181,39,0,1,,H,,A
20214,04912181,39,1,1,115,E,100,D
20214,04912181,39,2,1,28,E,110,D
20214,04912181,39,3,1,50,E,120,D
20214,04912181,39,4,1,268,E,130,D
20214,04912181,39,5,1,6,E,140,D
20214,04912181,39,6,1,303,E,150,D
20214,04912181,39,7,1,46,E,160,D
20214,04912181,39,8,1,21,E,170,D
20214,04912181,39,9,1,211,E,180,D
20214,04912181,39,10,1,52,E,190,D
20214,04912401,27,0,1,,H,,A
20214,04912401,27,1,1,162,E,100,D
20214,04912401,27,2,1,57,E,110,D
20214,04912401,27,3,1,112,E,120,D
20214,04912401,27,4,1,419,E,130,D
20214,04912401,27,5,1,18,E,140,D
20214,04912401,27,6,1,517,E,150,D
20214,04912401,27,7,1,103,E,160,D
20214,04912401,27,8,1,10,E,170,D
20214,04912401,27,9,1,49,E,190,D
20214,04912401,27,10,1,144,E,210,D
20214,04912401,27,11,1,243,E,220,D
20214,04913291,12,0,1,,H,,A
20214,04913291,12,1,1,55,E,120,D
20214,04913291,12,2,1,9,E,140,D
20214,04913291,12,3,1,256,E,150,D
20214,04913291,12,4,1,51,E,160,D
20214,04913291,12,5,1,5,E,170,D
20214,04913291,12,6,1,24,E,190,D
20214,04918073,30,0,1,,H,,A
20214,04918073,30,1,1,42,E,120,D
20214,04918073,30,2,1,6,E,140,D
20214,04918073,30,3,1,264,E,150,D
20214,04918073,30,4,1,40,E,160,D
20214,04918073,30,5,1,19,E,170,D
20214,04918073,30,6,1,184,E,180,D
20214,04918073,30,7,1,45,E,190,D
20214,04918821,45,0,1,,H,,A
20214,04918821,45,1,1,34,E,120,D
20214,04918821,45,2,1,5,E,140,D
20214,04918821,45,3,1,220,E,150,D
20214,04918821,45,4,1,34,E,160,D
20214,04918821,45,5,1,15,E,170,D
20214,04918821,45,6,1,154,E,180,D
20214,04918821,45,7,1,38,E,190,D
20214,04921351,22,0,1,,H,,A
20214,04921351,22,1,1,180,E,130,D
20214,04923521,45,0,1,,H,,A
20214,04923521,45,1,1,249,E,100,D
20214,04923521,45,2,1,76,E,110,D
20214,04923521,45,3,1,125,E,120,D
20214,04923521,45,4,1,611,E,130,D
20214,04923521,45,5,1,21,E,140,D
20214,04923521,45,6,1,671,E,150,D
20214,04923521,45,7,1,76,E,160,D
20214,04923521,45,8,1,31,E,180,D
20214,04923521,45,9,1,140,E,190,D
20221,04736714,32,0,1,,H,,A
20221,04736714,32,1,1,45,E,120,D
20221,04736714,32,2,1,4,E,140,D
20221,04736714,32,3,1,246,E,150,D
20221,04736714,32,4,1,36,E,160,D
20221,04736714,32,5,1,44,E,170,D
20221,04736714,32,6,1,406,E,180,D
20221,04736714,32,7,1,39,E,190,D
20221,04736714,32,8,1,55,E,210,D
20221,04736714,32,9,1,65,E,220,D
20221,04742744,37,0,1,,H,,A
20221,04742744,37,1,1,57,E,120,D
20221,04742744,37,2,1,10,E,140,D
20221,04742744,37,3,1,423,E,150,D
20221,04742744,37,4,1,67,E,160,D
20221,04742744,37,5,1,62,E,170,D
20221,04742744,37,6,1,905,E,180,D
20221,04742744,37,7,1,76,E,190,D
20221,04745844,47,0,1,,H,,A
20221,04745844,47,1,1,29,E,120,D
20221,04745844,47,2,1,3,E,140,D
20221,04745844,47,3,1,184,E,150,D
20221,04745844,47,4,1,26,E,160,D
20221,04745844,47,5,1,32,E,170,D
20221,04745844,47,6,1,297,E,180,D
20221,04745844,47,7,1,29,E,190,D
20221,04746704,43,0,1,,H,,A
20221,04746704,43,1,1,42,E,120,D
20221,04746704,43,2,1,194,E,130,D
20221,04746704,43,3,1,8,E,140,D
20221,04746704,43,4,1,269,E,150,D
20221,04746704,43,5,1,20,E,160,D
20221,04746704,43,6,1,43,E,170,D
20221,04746704,43,7,1,44,E,190,D
20221,04750984,36,0,1,,H,,A
20221,04750984,36,1,1,150,E,130,D
20221,04754154,35,0,1,,H,,A
20221,04754154,35,1,1,56,E,120,D
20221,04754154,35,2,1,6,E,140,D
20221,04754154,35,3,1,484,E,150,D
20221,04754154,35,4,1,56,E,160,D
20221,04754154,35,5,1,12,E,170,D
20221,04754154,35,6,1,253,E,180,D
20221,04754154,35,7,1,33,E,190,D
20221,04755834,37,0,1,,H,,A
20221,04755834,37,1,1,19,E,120,D
20221,04755834,37,2,1,3,E,140,D
20221,04755834,37,3,1,112,E,150,D
20221,04755834,37,4,1,20,E,160,D
20221,04755834,37,5,1,8,E,170,D
20221,04755834,37,6,1,24,E,190,D
20221,04758334,71,0,1,,H,,A
20221,04758334,71,1,1,38,E,120,D
20221,04758334,71,2,1,7,E,140,D
20221,04758334,71,3,1,308,E,150,D
20221,04758334,71,4,1,48,E,160,D
20221,04758334,71,5,1,45,E,170,D
20221,04758334,71,6,1,652,E,180,D
20221,04758334,71,7,1,55,E,190,D
20221,04762684,23,0,1,,H,,A
20221,04762684,23,1,1,31,E,120,D
20221,04762684,23,2,1,8,E,140,D
20221,04762684,23,3,1,291,E,150,D
20221,04762684,23,4,1,34,E,160,D
20221,04762684,23,5,1,7,E,170,D
20221,04762684,23,6,1,152,E,180,D
20221,04762684,23,7,1,19,E,190,D
20221,04764344,50,0,1,,H,,A
20221,04764344,50,1,1,69,E,100,D
20221,04764344,50,2,1,17,E,110,D
20221,04764344,50,3,1,23,E,120,D
20221,04764344,50,4,1,154,E,130,D
20221,04764344,50,5,1,4,E,140,D
20221,04764344,50,6,1,180,E,150,D
20221,04764344,50,7,1,28,E,160,D
20221,04764344,50,8,1,26,E,170,D
20221,04764344,50,9,1,386,E,180,D
20221,04764344,50,10,1,32,E,190,D
20221,04764344,50,11,1,35,E,210,D
20221,04764344,50,12,1,46,E,220,D
20221,04766714,21,0,1,,H,,A
20221,04766714,21,1,1,38,E,120,D
20221,04766714,21,2,1,4,E,140,D
20221,04766714,21,3,1,177,E,150,D
20221,04766714,21,4,1,53,E,160,D
20221,04766714,21,5,1,14,E,170,D
20221,04766714,21,6,1,14,E,190,D
20221,04817713,32,0,1,,H,,A
20221,04817713,32,1,1,400,E,130,D
20221,04822033,33,0,1,,H,,A
20221,04822033,33,1,1,363,E,130,D
20221,04823833,36,0,1,,H,,A
20221,04823833,36,1,1,24,E,100,D
20221,04823833,36,2,1,5,E,110,D
20221,04823833,36,3,1,16,E,210,D
20221,04823833,36,4,1,19,E,220,D
20221,04824593,45,0,1,,H,,A
20221,04824593,45,1,1,10,E,120,D
20221,04824593,45,2,1,1,E,140,D
20221,04824593,45,3,1,83,E,150,D
20221,04824593,45,4,1,12,E,160,D
20221,04824593,45,5,1,11,E,170,D
20221,04824593,45,6,1,169,E,180,D
20221,04824593,45,7,1,14,E,190,D
20221,04825363,34,0,1,,H,,A
20221,04825363,34,1,1,27,E,120,D
20221,04825363,34,2,1,8,E,140,D
20221,04825363,34,3,1,175,E,150,D
20221,04825363,34,4,1,13,E,160,D
20221,04825363,34,5,1,28,E,170,D
20221,04825363,34,6,1,29,E,190,D
20221,04831703,36,0,1,,H,,A
20221,04831703,36,1,1,29,E,120,D
20221,04831703,36,2,1,3,E,140,D
20221,04831703,36,3,1,269,E,150,D
20221,04831703,36,4,1,31,E,160,D
20221,04831703,36,5,1,7,E,170,D
20221,04831703,36,6,1,140,E,180,D
20221,04831703,36,7,1,21,E,190,D
20221,04833833,15,0,1,,H,,A
20221,04833833,15,1,1,124,E,100,D
20221,04833833,15,2,1,17,E,110,D
20221,04833833,15,3,1,26,E,120,D
20221,04833833,15,4,1,3,E,140,D
20221,04833833,15,5,1,252,E,150,D
20221,04833833,15,6,1,28,E,160,D
20221,04833833,15,7,1,6,E,170,D
20221,04833833,15,8,1,128,E,180,D
20221,04833833,15,9,1,16,E,190,D
20221,04842243,19,0,1,,H,,A
20221,04842243,19,1,1,141,E,120,D
20221,04842243,19,2,1,24,E,140,D
20221,04842243,19,3,1,601,E,150,D
20221,04842243,19,4,1,276,E,160,D
20221,04842243,19,5,1,3,E,170,D
20221,04842243,19,6,1,205,E,190,D
20221,04843813,25,0,1,,H,,A
20221,04843813,25,1,1,39,E,120,D
20221,04843813,25,2,1,168,E,130,D
20221,04843813,25,3,1,6,E,140,D
20221,04843813,25,4,1,200,E,150,D
20221,04843813,25,5,1,36,E,160,D
20221,04843813,25,6,1,14,E,170,D
20221,04843813,25,7,1,37,E,190,D
20221,04844443,67,0,1,,H,,A
20221,04844443,67,1,1,245,E,120,D
20221,04844443,67,2,1,1188,E,130,D
20221,04844443,67,3,1,25,E,140,D
20221,04844443,67,4,1,1513,E,150,D
20221,04844443,67,5,1,225,E,160,D
20221,04844443,67,6,1,273,E,170,D
20221,04844443,67,7,1,2492,E,180,D
20221,04844443,67,8,1,249,E,190,D
20221,04846153,29,0,1,,H,,A
20221,04846153,29,1,1,41,E,120,D
20221,04846153,29,2,1,4,E,140,D
20221,04846153,29,3,1,241,E,150,D
20221,04846153,29,4,1,35,E,160,D
20221,04846153,29,5,1,43,E,170,D
20221,04846153,29,6,1,397,E,180,D
20221,04846153,29,7,1,39,E,190,D
20221,04846983,42,0,1,,H,,A
20221,04846983,42,1,1,11,E,120,D
20221,04846983,42,2,1,1,E,140,D
20221,04846983,42,3,1,72,E,150,D
20221,04846983,42,4,1,10,E,160,D
20221,04846983,42,5,1,13,E,170,D
20221,04846983,42,6,1,119,E,180,D
20221,04846983,42,7,1,14,E,190,D
20221,04847663,22,0,1,,H,,A
20221,04847663,22,1,1,44,E,120,D
20221,04847663,22,2,1,7,E,140,D
20221,04847663,22,3,1,317,E,150,D
20221,04847663,22,4,1,50,E,160,D
20221,04847663,22,5,1,47,E,170,D
20221,04847663,22,6,1,678,E,180,D
20221,04847663,22,7,1,57,E,190,D
20221,04900392,21,0,1,,H,,A
20221,04900392,21,1,1,336,E,210,D
20221,04900392,21,2,1,164,E,220,D
20221,04907322,9,0,1,,H,,A
20221,04907322,9,1,1,20,E,100,D
20221,04907322,9,2,1,11,E,110,D
20221,04907322,9,3,1,10,E,120,D
20221,04907322,9,4,1,52,E,130,D
20221,04907322,9,5,1,1,E,140,D
20221,04907322,9,6,1,66,E,150,D
20221,04907322,9,7,1,9,E,160,D
20221,04907322,9,8,1,12,E,170,D
20221,04907322,9,9,1,109,E,180,D
20221,04907322,9,10,1,10,E,190,D
20221,04908812,41,0,1,,H,,A
20221,04908812,41,1,1,67,E,120,D
20221,04908812,41,2,1,10,E,140,D
20221,04908812,41,3,1,268,E,150,D
20221,04908812,41,4,1,123,E,160,D
20221,04908812,41,5,1,1,E,170,D
20221,04908812,41,6,1,91,E,190,D
20221,04909292,31,0,1,,H,,A
20221,04909292,31,1,1,48,E,120,D
20221,04909292,31,2,1,5,E,140,D
20221,04909292,31,3,1,305,E,150,D
20221,04909292,31,4,1,44,E,160,D
20221,04909292,31,5,1,54,E,170,D
20221,04909292,31,6,1,496,E,180,D
20221,04909292,31,7,1,48,E,190,D
20221,04909602,43,0,1,,H,,A
20221,04909602,43,1,1,120,E,100,D
20221,04909602,43,2,1,30,E,110,D
20221,04913612,24,0,1,,H,,A
20221,04913612,24,1,1,24,E,120,D
20221,04913612,24,2,1,92,E,130,D
20221,04913612,24,3,1,3,E,140,D
20221,04913612,24,4,1,130,E,150,D
20221,04913612,24,5,1,10,E,160,D
20221,04913612,24,6,1,20,E,170,D
20221,04913612,24,7,1,21,E,190,D
20221,04914692,43,0,1,,H,,A
20221,04914692,43,1,1,29,E,120,D
20221,04914692,43,2,1,3,E,140,D
20221,04914692,43,3,1,184,E,150,D
20221,04914692,43,4,1,26,E,160,D
20221,04914692,43,5,1,32,E,170,D
20221,04914692,43,6,1,297,E,180,D
20221,04914692,43,7,1,29,E,190,D
20221,04916472,39,0,1,,H,,A
20221,04916472,39,1,1,26,E,120,D
20221,04916472,39,2,1,6,E,140,D
20221,04916472,39,3,1,242,E,150,D
20221,04916472,39,4,1,28,E,160,D
20221,04916472,39,5,1,6,E,170,D
20221,04916472,39,6,1,126,E,180,D
20221,04916472,39,7,1,16,E,190,D
20221,04916562,37,0,1,,C,,A
20221,04918822,50,0,1,,H,,A
20221,04918822,50,1,1,34,E,120,D
20221,04918822,50,2,1,6,E,140,D
20221,04918822,50,3,1,251,E,150,D
20221,04918822,50,4,1,40,E,160,D
20221,04918822,50,5,1,37,E,170,D
20221,04918822,50,6,1,537,E,180,D
20221,04918822,50,7,1,45,E,190,D
20221,04922902,63,0,1,,H,,A
20221,04922902,63,1,1,3187,E,100,D
20221,04922902,63,2,1,448,E,110,D
20221,04922902,63,3,1,690,E,120,D
20221,04922902,63,4,1,3819,U,130,D
20221,04922902,63,5,1,90,E,140,D
20221,04922902,63,6,1,6317,E,150,D
20221,04922902,63,7,1,739,E,160,D
20221,04922902,63,8,1,165,E,170,D
20221,04922902,63,9,1,3303,E,180,D
20221,04922902,63,10,1,430,E,190,D
20221,04927322,42,0,1,,H,,A
20221,04927322,42,1,1,4,E,120,D
20221,04927322,42,2,1,13,E,150,D
20221,04927322,42,3,1,2,E,160,D
20221,04927322,42,4,1,1,E,170,D
20221,04927322,42,5,1,28,E,180,D
20221,04927322,42,6,1,2,E,190,D
20221,04929002,27,0,1,,H,,A
20221,04929002,27,1,1,441,E,100,D
20221,04929002,27,2,1,112,E,110,D
20221,04929002,27,3,1,145,E,120,D
20221,04929002,27,4,1,27,E,140,D
20221,04929002,27,5,1,1149,E,150,D
20221,04929002,27,6,1,182,E,160,D
20221,04929002,27,7,1,169,E,170,D
20221,04929002,27,8,1,2443,E,180,D
20221,04929002,27,9,1,206,E,190,D
20221,04929002,27,10,1,224,E,210,D
20221,04929002,27,11,1,292,E,220,D
20221,04930921,20,0,1,,H,,A
20221,04930921,20,1,1,1,E,100,D
20221,04930921,20,2,1,2,E,130,D
20221,04930921,20,3,1,6,E,150,D
20221,04930921,20,4,1,1,E,180,D
20221,04933891,31,0,1,,H,,A
20221,04933891,31,1,1,38,E,100,D
20221,04933891,31,2,1,16,E,110,D
20221,04933891,31,3,1,33,E,120,D
20221,04933891,31,4,1,143,E,130,D
20221,04933891,31,5,1,3,E,140,D
20221,04933891,31,6,1,130,E,150,D
20221,04933891,31,7,1,39,E,160,D
20221,04933891,31,8,1,10,E,170,D
20221,04933891,31,9,1,10,E,190,D
20221,04933891,31,10,1,48,E,210,D
20221,04933891,31,11,1,30,E,220,D
20221,04935021,46,0,1,,H,,A
20221,04935021,46,1,1,421,E,100,D
20221,04935021,46,2,1,107,E,110,D
20221,04935021,46,3,1,139,E,120,D
20221,04935021,46,4,1,892,E,130,D
20221,04935021,46,5,1,26,E,140,D
20221,04935021,46,6,1,1091,E,150,D
20221,04935021,46,7,1,174,E,160,D
20221,04935021,46,8,1,162,E,170,D
20221,04935021,46,9,1,2335,E,180,D
20221,04935021,46,10,1,203,E,190,D
20221,04935261,21,0,1,,H,,A
20221,04935261,21,1,1,800,E,130,D
20221,04937731,29,0,1,,H,,A
20221,04937731,29,1,1,298,E,100,D
20221,04937731,29,2,1,75,E,110,D
20221,04937731,29,3,1,627,E,130,D
20221,04939931,51,0,1,,H,,A
20221,04939931,51,1,1,30,E,120,D
20221,04939931,51,2,1,5,E,140,D
20221,04939931,51,3,1,211,E,150,D
20221,04939931,51,4,1,33,E,160,D
20221,04939931,51,5,1,31,E,170,D
20221,04939931,51,6,1,452,E,180,D
20221,04939931,51,7,1,38,E,190,D
20221,04941161,37,0,1,,H,,A
20221,04941161,37,1,1,5,E,120,D
20221,04941161,37,2,1,1,E,140,D
20221,04941161,37,3,1,50,E,150,D
20221,04941161,37,4,1,7,E,160,D
20221,04941161,37,5,1,6,E,170,D
20221,04941161,37,6,1,99,E,180,D
20221,04941161,37,7,1,8,E,190,D
20221,04943301,11,0,1,,H,,A
20221,04943301,11,1,1,124,E,100,D
20221,04943301,11,2,1,17,E,110,D
20221,04943301,11,3,1,26,E,120,D
20221,04943301,11,4,1,9,E,140,D
20221,04943301,11,5,1,246,E,150,D
20221,04943301,11,6,1,28,E,160,D
20221,04943301,11,7,1,6,E,170,D
20221,04943301,11,8,1,128,E,180,D
20221,04943301,11,9,1,16,E,190,D
20221,04943611,18,0,1,,H,,A
20221,04943611,18,1,1,119,E,100,D
20221,04943611,18,2,1,30,E,110,D
20221,04943611,18,3,1,251,E,130,D
20221,04945941,2,0,1,,H,,A
20221,04945941,2,1,1,229,E,120,D
20221,04945941,2,2,1,38,E,140,D
20221,04945941,2,3,1,958,E,150,D
20221,04945941,2,4,1,441,E,160,D
20221,04945941,2,5,1,6,E,170,D
20221,04945941,2,6,1,328,E,190,D
20221,04947181,26,0,1,,C,,A
20221,04950561,29,0,1,,H,,A
20221,04950561,29,1,1,15,E,120,D
20221,04950561,29,2,1,1,E,140,D
20221,04950561,29,3,1,98,E,150,D
20221,04950561,29,4,1,13,E,160,D
20221,04950561,29,5,1,16,E,170,D
20221,04950561,29,6,1,154,E,180,D
20221,04950561,29,7,1,15,E,190,D
20221,04953311,20,0,1,,H,,A
20221,04953311,20,1,1,54,E,120,D
20221,04953311,20,2,1,8,E,140,D
20221,04953311,20,3,1,215,E,150,D
20221,04953311,20,4,1,99,E,160,D
20221,04953311,20,5,1,1,E,170,D
20221,04953311,20,6,1,73,E,190,D
20221,04954884,19,0,1,,H,,A
20221,04954884,19,1,1,42,E,120,D
20221,04954884,19,2,1,184,E,130,D
20221,04954884,19,3,1,7,E,140,D
20221,04954884,19,4,1,220,E,150,D
20221,04954884,19,5,1,40,E,160,D
20221,04954884,19,6,1,16,E,170,D
20221,04954884,19,7,1,41,E,190,D
20221,04955191,12,0,1,,H,,A
20221,04955191,12,1,1,141,G,100,D
20221,04955191,12,2,1,19,G,110,D
20221,04955191,12,3,1,30,G,120,D
20221,04955191,12,4,1,205,G,130,D
20221,04955191,12,5,1,4,G,140,D
20221,04955191,12,6,1,285,G,150,D
20221,04955191,12,7,1,32,G,160,D
20221,04955191,12,8,1,7,G,170,D
20221,04955191,12,9,1,146,G,180,D
20221,04955191,12,10,1,19,G,190,D
20221,04955191,12,11,1,54,G,210,D
20221,04955191,12,12,1,58,G,220,D
20221,04955651,24,0,1,,H,,A
20221,04955651,24,1,1,18,E,120,D
20221,04955651,24,2,1,1,E,140,D
20221,04955651,24,3,1,78,E,150,D
20221,04955651,24,4,1,11,E,160,D
20221,04955651,24,5,1,14,E,170,D
20221,04955651,24,6,1,129,E,180,D
20221,04955651,24,7,1,12,E,190,D
20221,04955651,24,8,1,17,E,210,D
20221,04955651,24,9,1,20,E,220,D
20221,04956221,39,0,1,,H,,A
20221,04956221,39,1,1,20,E,120,D
20221,04956221,39,2,1,3,E,140,D
20221,04956221,39,3,1,162,E,150,D
20221,04956221,39,4,1,25,E,160,D
20221,04956221,39,5,1,23,E,170,D
20221,04956221,39,6,1,339,E,180,D
20221,04956221,39,7,1,28,E,190,D
20221,04956271,25,0,1,,H,,A
20221,04956271,25,1,1,319,E,100,D
20221,04956271,25,2,1,81,E,110,D
20221,04956931,21,0,1,,H,,A
20221,04956931,21,1,1,350,E,130,D
20221,04961831,14,0,1,,H,,A
20221,04961831,14,1,1,14,E,120,D
20221,04961831,14,2,1,1,E,140,D
20221,04961831,14,3,1,47,E,150,D
20221,04961831,14,4,1,22,E,160,D
20221,04961831,14,5,1,16,E,190,D
20221,04962651,15,0,1,,H,,A
20221,04962651,15,1,1,59,E,100,D
20221,04962651,15,2,1,12,E,110,D
20221,04962651,15,3,1,35,E,120,D
20221,04962651,15,4,1,143,E,130,D
20221,04962651,15,5,1,5,E,140,D
20221,04962651,15,6,1,171,E,150,D
20221,04962651,15,7,1,31,E,160,D
20221,04962651,15,8,1,12,E,170,D
20221,04962651,15,9,1,32,E,190,D
20221,04963241,19,0,1,,H,,A
20221,04963241,19,1,1,33,E,120,D
20221,04963241,19,2,1,9,E,140,D
20221,04963241,19,3,1,189,E,150,D
20221,04963241,19,4,1,34,E,160,D
20221,04963241,19,5,1,13,E,170,D
20221,04963241,19,6,1,35,E,190,D
20221,04965151,34,0,1,,H,,A
20221,04965151,34,1,1,19,E,100,D
20221,04965151,34,2,1,4,E,110,D
20221,04965151,34,3,1,6,E,120,D
20221,04965151,34,4,1,44,E,130,D
20221,04965151,34,5,1,1,E,140,D
20221,04965151,34,6,1,49,E,150,D
20221,04965151,34,7,1,7,E,160,D
20221,04965151,34,8,1,7,E,170,D
20221,04965151,34,9,1,105,E,180,D
20221,04965151,34,10,1,8,E,190,D
