QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYC,VEHICYC_,VEHDISP,VEHDISP_,VDISPMO,VDISPMO_,SALEX,SALEX_,REIMBURX,REIM_URX,EXREIMBX,EXRE_MBX,LOANSTAT,LOAN_TAT,FINPAYMX,FINP_YMX,VEHICIC,VEHICIC_
20224,05043163,54,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,09,D
20224,05043353,37,0,1,110,D,2,D,09,D,,A,,A,,A,1,D,,A,02,D
20224,05045053,11,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,01,D
20224,05091842,31,0,1,110,D,4,D,09,D,,A,,A,8000,D,2,D,,A,01,D
20224,05092452,20,0,1,120,D,1,D,08,D,6000,D,,A,,A,2,D,,A,02,D
20224,05093352,24,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,02,D
20224,05093412,26,0,1,110,D,1,D,08,D,20000,D,,A,,A,2,D,,A,01,D
20224,05095222,28,0,1,100,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
20224,05095742,43,0,1,110,D,2,D,09,D,,A,,A,,A,1,D,27000,D,01,D
20224,05096602,22,0,1,100,D,1,D,08,D,10000,D,,A,,A,2,D,,A,02,D
20224,05098012,17,0,1,110,D,1,D,08,D,6500,D,,A,,A,2,D,,A,02,D
20224,05098522,39,0,1,100,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20224,05098712,38,0,1,200,D,1,D,07,D,2200,D,,A,,A,2,D,,A,04,D
20224,05100582,22,0,1,110,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
20224,05100822,43,0,1,100,D,6,D,07,D,,A,,A,,A,2,D,,A,03,D
20224,05102362,27,0,1,110,D,4,D,11,D,,A,7800,D,,A,2,D,,A,02,D
20224,05102692,67,0,1,200,D,3,D,11,D,,A,,A,,A,2,D,,A,08,D
20224,05103032,22,0,1,100,D,4,D,09,D,,A,6103,D,,A,2,D,,A,01,D
20224,05104542,34,0,1,100,D,4,D,09,D,,A,6000,D,,A,1,D,600,D,02,D
20224,05104982,23,0,2,110,D,1,D,09,D,2000,D,,A,,A,2,D,,A,02,D
20224,05105662,12,0,2,110,D,1,D,09,D,500,D,,A,,A,2,D,,A,02,D
20224,05106202,30,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20224,05106202,31,0,1,150,D,6,D,10,D,,A,,A,,A,2,D,,A,03,D
20224,05108732,13,0,1,110,D,4,D,09,D,,A,25000,D,,A,2,D,,A,01,D
20224,05109862,16,0,1,100,D,1,D,10,D,12110,D,,A,,A,2,D,,A,02,D
20224,05111092,23,0,2,100,D,1,D,09,D,2022,D,,A,,A,2,D,,A,03,D
20224,05111892,56,0,1,180,D,1,D,10,D,500,D,,A,,A,2,D,,A,11,D
20224,05111892,57,0,1,150,D,1,D,10,D,24000,F,,A,,A,2,D,,A,12,D
20224,05113512,18,0,1,100,D,1,D,11,D,13700,F,,A,,A,2,D,,A,01,D
20224,05113662,42,0,1,110,D,5,D,11,D,,A,,A,15000,D,2,D,,A,01,D
20224,05113662,43,0,1,135,D,1,D,11,D,10000,D,,A,,A,2,D,,A,03,D
20224,05114162,37,0,1,180,D,3,D,08,D,,A,,A,,A,2,D,,A,07,D
20224,05114252,37,0,1,110,D,2,D,09,D,,A,,A,,A,1,D,,A,01,D
20224,05115292,21,0,2,100,D,4,D,08,D,,A,,A,35000,F,1,D,,A,02,D
20224,05115842,42,0,1,150,D,1,D,10,D,1500,D,,A,,A,2,D,,A,05,D
20224,05116042,17,0,1,110,D,6,D,08,D,,A,,A,,A,2,D,,A,01,D
20224,05116062,24,0,1,110,D,6,D,09,D,,A,,A,,A,2,D,,A,01,D
20224,05116062,25,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,03,D
20224,05116942,42,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20224,05116972,28,0,1,110,D,2,D,10,D,,A,,A,,A,1,D,,A,02,D
20224,05117332,14,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,01,D
20224,05117412,18,0,1,100,D,6,D,08,D,,A,,A,,A,2,D,,A,03,D
20224,05117442,37,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,03,D
20224,05117522,27,0,1,100,D,1,D,10,D,27000,D,,A,,A,1,D,12000,D,01,D
20224,05117542,14,0,1,100,D,1,D,08,D,3500,D,,A,,A,2,D,,A,01,D
20224,05117692,4,0,1,160,D,4,D,08,D,,A,,A,,A,2,D,,A,01,D
20224,05118312,12,0,1,110,D,3,D,09,D,,A,,A,,A,2,D,,A,02,D
20224,05119002,19,0,1,100,D,1,D,08,D,400,D,,A,,A,2,D,,A,01,D
20224,05121464,43,0,1,100,D,1,D,09,D,500,D,,A,,A,2,D,,A,02,D
20224,05122652,26,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20224,05123472,21,0,1,180,D,1,D,08,D,2000,D,,A,,A,2,D,,A,03,D
20224,05124022,67,0,1,110,D,1,D,10,D,12000,D,,A,,A,2,D,,A,03,D
20224,05124032,46,0,1,110,D,4,D,09,D,,A,,A,22000,D,2,D,,A,03,D
20224,05125192,4,0,1,150,D,3,D,08,D,,A,,A,,A,2,D,,A,01,D
20224,05201381,36,0,1,100,D,1,D,07,D,1000,D,,A,,A,2,D,,A,03,D
20224,05201961,15,0,1,110,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20224,05201961,16,0,1,110,D,1,D,08,D,2500,D,,A,,A,2,D,,A,03,D
20224,05202301,34,0,1,110,D,4,D,07,D,,A,3200,D,,A,2,D,,A,07,D
20224,05203711,11,0,1,100,D,2,D,08,D,,A,,A,,A,2,D,,A,02,D
20224,05205251,20,0,1,100,D,1,D,07,D,500,D,,A,,A,2,D,,A,03,D
20224,05205341,24,0,1,110,D,1,D,08,D,1000,D,,A,,A,2,D,,A,04,D
20224,05205691,5,0,1,100,D,1,D,07,D,17000,D,,A,,A,2,D,,A,01,D
20224,05205971,24,0,1,150,D,1,D,09,D,16000,D,,A,,A,2,D,,A,03,D
20224,05207231,25,0,1,100,D,1,D,09,D,13700,D,,A,,A,2,D,,A,03,D
20224,05209491,31,0,1,200,D,6,D,08,D,,A,,A,,A,2,D,,A,02,D
20224,05209681,14,0,1,110,D,4,D,09,D,,A,10400,D,,A,1,D,,A,02,D
20224,05212461,27,0,1,110,D,4,D,08,D,,A,,A,,A,2,D,,A,03,D
20224,05213261,18,0,1,110,D,1,D,08,D,1000,D,,A,,A,2,D,,A,03,D
20224,05213601,29,0,1,200,D,1,D,08,D,4000,D,,A,,A,2,D,,A,04,D
20224,05221101,29,0,1,110,D,1,D,10,D,4500,D,,A,,A,1,D,1200,D,03,D
20224,05222911,10,0,1,100,D,1,D,10,D,2000,D,,A,,A,2,D,,A,02,D
20224,05225701,8,0,1,100,D,1,D,09,D,5000,D,,A,,A,2,D,,A,01,D
20224,05226011,16,0,1,110,D,4,D,09,D,,A,400,D,,A,2,D,,A,03,D
20224,05226581,14,0,1,100,D,4,D,11,D,,A,5000,D,,A,1,D,1400,D,01,D
20224,05229221,10,0,1,100,D,1,D,11,D,1000,D,,A,,A,2,D,,A,03,D
20224,05229241,25,0,1,110,D,1,D,09,D,1000,D,,A,,A,2,D,,A,02,D
20224,05232261,13,0,1,100,D,4,D,11,D,,A,,A,,A,2,D,,A,01,D
20231,05011334,28,0,2,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05012334,46,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20231,05012664,50,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05012664,51,0,1,100,D,2,D,10,D,,A,,A,,A,1,D,9000,D,05,D
20231,05012904,22,0,1,100,D,4,D,10,D,,A,30000,D,,A,2,D,,A,01,D
20231,05013684,36,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20231,05014364,32,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20231,05014824,26,0,1,100,D,4,D,11,D,,A,12000,D,,A,1,D,10000,D,02,D
20231,05014824,27,0,1,110,D,1,D,12,D,30000,D,,A,,A,2,D,,A,03,D
20231,05015994,40,0,1,100,D,4,D,10,D,,A,6000,D,,A,2,D,,A,01,D
20231,05015994,41,0,1,110,D,4,D,11,D,,A,4000,D,,A,2,D,,A,02,D
20231,05016154,37,0,1,110,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20231,05017224,28,0,2,110,D,4,D,10,D,,A,480,D,,A,2,D,,A,02,D
20231,05017354,21,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05019184,33,0,1,100,D,4,D,10,D,,A,21000,D,,A,2,D,,A,01,D
20231,05019244,37,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05019504,21,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05020284,14,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05020294,19,0,1,150,D,1,D,10,D,13000,D,,A,,A,2,D,,A,03,D
20231,05020904,40,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,01,D
20231,05022154,18,0,1,110,D,6,D,12,D,,A,,A,,A,2,D,,A,04,D
20231,05022874,61,0,1,100,D,4,D,11,D,,A,,A,3400,D,2,D,,A,01,D
20231,05023814,15,0,1,100,D,1,D,12,D,1000,D,,A,,A,2,D,,A,01,D
20231,05024304,26,0,1,110,D,1,D,11,D,49000,D,,A,,A,2,D,,A,01,D
20231,05025924,20,0,1,110,D,6,D,01,D,,A,,A,,A,2,D,,A,02,D
20231,05026144,28,0,1,100,D,1,D,12,D,300,D,,A,,A,2,D,,A,02,D
20231,05026144,29,0,1,100,D,1,D,01,D,1200,D,,A,,A,2,D,,A,03,D
20231,05027784,52,0,1,110,D,2,D,12,D,,A,,A,,A,1,D,8300,D,01,D
20231,05028534,23,0,1,110,D,4,D,11,D,,A,,A,,A,2,D,,A,03,D
20231,05028634,21,0,1,100,D,1,D,12,D,1100,D,,A,,A,2,D,,A,02,D
20231,05029174,22,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,02,D
20231,05030534,30,0,1,110,D,2,D,11,D,,A,,A,,A,1,D,,A,02,D
20231,05031314,10,0,1,110,D,4,D,12,D,,A,6000,D,,A,2,D,,A,01,D
20231,05031344,59,0,1,110,D,6,D,12,D,,A,,A,,A,1,D,,A,03,D
20231,05031344,60,0,1,170,D,1,D,11,D,200,D,,A,,A,2,D,,A,11,D
20231,05033274,12,0,2,110,D,3,D,11,D,,A,,A,,A,2,D,,A,02,D
20231,05033534,24,0,1,200,D,1,D,12,D,1500,D,,A,,A,2,D,,A,06,D
20231,05034534,21,0,1,110,D,6,D,01,D,,A,,A,,A,2,D,,A,02,D
20231,05034574,20,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,2200,D,02,D
20231,05036194,17,0,1,100,D,6,D,01,D,,A,,A,,A,1,D,9000,F,01,D
20231,05036274,44,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,04,D
20231,05036564,21,0,1,100,D,1,D,01,D,1000,D,,A,,A,2,D,,A,01,D
20231,05037164,20,0,1,100,D,1,D,12,D,2000,D,,A,,A,2,D,,A,04,D
20231,05037604,21,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20231,05037724,32,0,2,110,D,2,D,12,D,,A,,A,,A,1,D,25000,D,03,D
20231,05038604,18,0,1,100,D,6,D,02,D,,A,,A,,A,2,D,,A,01,D
20231,05038844,26,0,1,100,D,1,D,12,D,5000,D,,A,,A,2,D,,A,01,D
20231,05038934,27,0,2,110,D,1,D,12,D,3775,D,,A,,A,2,D,,A,01,D
20231,05038934,28,0,1,100,D,1,D,12,D,4500,D,,A,,A,2,D,,A,02,D
20231,05039974,36,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,,A,01,D
20231,05039984,14,0,1,110,D,1,D,02,D,1000,D,,A,,A,2,D,,A,01,D
20231,05040604,50,0,1,100,D,1,D,12,D,1865,D,,A,,A,2,D,,A,01,D
20231,05041934,20,0,1,100,D,4,D,01,D,,A,,A,,A,2,D,,A,03,D
20231,05042464,13,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,,A,01,D
20231,05043654,57,0,1,110,D,4,D,01,D,,A,13900,D,,A,2,D,,A,01,D
20231,05043894,22,0,1,100,D,4,D,12,D,,A,13000,D,,A,2,D,,A,01,D
20231,05092483,26,0,2,110,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05094223,14,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05095563,49,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,01,D
20231,05097163,17,0,1,100,D,4,D,12,D,,A,,A,3400,F,2,D,,A,03,D
20231,05097703,18,0,1,110,D,1,D,10,D,4000,D,,A,,A,2,D,,A,01,D
20231,05097733,26,0,1,100,D,2,D,10,D,,A,,A,,A,2,D,,A,02,D
20231,05098603,20,0,1,110,D,1,D,12,D,4000,D,,A,,A,2,D,,A,02,D
20231,05098633,30,0,1,110,D,1,D,12,D,1000,D,,A,,A,2,D,,A,04,D
20231,05098883,13,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05100073,12,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05101083,25,0,1,110,D,2,D,10,D,,A,,A,,A,2,D,,A,01,D
20231,05101593,8,0,1,110,D,1,D,11,D,300,D,,A,,A,2,D,,A,01,D
20231,05101833,44,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,04,D
20231,05102543,51,0,2,110,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20231,05102623,30,0,1,100,D,1,D,01,D,5000,D,,A,,A,2,D,,A,01,D
20231,05103783,21,0,1,110,D,1,D,02,D,6000,D,,A,,A,1,D,2000,D,01,D
20231,05106033,35,0,1,100,D,1,D,02,D,2000,D,,A,,A,2,D,,A,02,D
20231,05107273,30,0,1,110,D,2,D,02,D,,A,,A,,A,1,D,,A,03,D
20231,05108003,30,0,1,110,D,1,D,01,D,10000,D,,A,,A,2,D,,A,01,D
20231,05108013,58,0,1,110,D,4,D,02,D,,A,8000,D,,A,2,D,,A,01,D
20231,05108703,16,0,1,100,D,4,D,12,D,,A,,A,9000,D,2,D,,A,01,D
20231,05109653,18,0,1,100,D,2,D,01,D,,A,,A,,A,1,D,9000,D,01,D
20231,05110713,13,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20231,05111523,54,0,1,100,D,2,D,01,D,,A,,A,,A,1,D,5000,F,04,D
20231,05112243,25,0,2,100,D,2,D,12,D,,A,,A,,A,1,D,13900,D,01,D
20231,05112783,39,0,1,100,D,1,D,12,D,3000,D,,A,,A,2,D,,A,04,D
20231,05113003,20,0,1,100,D,4,D,01,D,,A,11190,D,,A,1,D,,A,01,D
20231,05113113,26,0,1,110,D,4,D,12,D,,A,22000,F,,A,,C,,A,01,D
20231,05113253,36,0,1,110,D,1,D,02,D,400,D,,A,,A,2,D,,A,02,D
20231,05113333,26,0,1,110,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20231,05113513,18,0,1,100,D,1,D,02,D,600,D,,A,,A,2,D,,A,02,D
20231,05115103,18,0,1,150,D,1,D,11,D,300,D,,A,,A,2,D,,A,02,D
20231,05117193,17,0,1,100,D,6,D,01,D,,A,,A,,A,1,D,5000,D,02,D
20231,05117443,47,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,04,D
20231,05117553,15,0,1,110,D,6,D,11,D,,A,,A,,A,2,D,,A,02,D
20231,05117923,28,0,1,100,D,1,D,12,D,2200,D,,A,,A,2,D,,A,02,D
20231,05120983,23,0,1,110,D,2,D,11,D,,A,,A,,A,1,D,,A,01,D
20231,05121083,21,0,1,100,D,2,D,11,D,,A,,A,,A,2,D,,A,02,D
20231,05121143,32,0,1,100,D,6,D,11,D,,A,,A,,A,1,D,,A,04,D
20231,05121963,30,0,2,110,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20231,05121963,31,0,1,100,D,3,D,01,D,,A,,A,,A,2,D,,A,02,D
20231,05121963,32,0,2,100,D,6,D,11,D,,A,,A,,A,2,D,,A,03,D
20231,05122773,32,0,1,100,D,1,D,01,D,100,D,,A,,A,2,D,,A,03,D
20231,05123293,54,0,2,160,D,1,D,11,D,,T,,A,,A,2,D,,A,06,D
20231,05123823,17,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,01,D
20231,05124033,51,0,1,110,D,4,D,12,D,,A,22000,D,,A,2,D,,A,04,D
20231,05124403,30,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20231,05201992,24,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20231,05202002,23,0,1,100,D,4,D,11,D,,A,23000,D,,A,2,D,,A,01,D
20231,05202742,23,0,1,100,D,1,D,10,D,1000,D,,A,,A,2,D,,A,01,D
20231,05203162,23,0,1,110,D,4,D,12,D,,A,6000,F,,A,2,D,,A,01,D
20231,05203812,42,0,1,110,D,1,D,10,D,4800,D,,A,,A,2,D,,A,02,D
20231,05203932,10,0,1,110,D,4,D,11,D,,A,5500,D,,A,2,D,,A,01,D
20231,05204392,15,0,1,100,D,1,D,11,D,1000,D,,A,,A,2,D,,A,02,D
20231,05204782,41,0,1,100,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20231,05204792,32,0,1,135,D,6,D,10,D,,A,,A,,A,2,D,,A,03,D
20231,05205062,27,0,2,110,D,2,D,10,D,,A,,A,,A,1,D,,A,03,D
20231,05206732,18,0,1,100,D,1,D,10,D,183,D,,A,,A,2,D,,A,03,D
20231,05209012,9,0,1,100,D,6,D,11,D,,A,,A,,A,,C,,A,02,D
20231,05209782,21,0,1,110,D,6,D,10,D,,A,,A,,A,2,D,,A,02,D
20231,05210532,17,0,1,100,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20231,05210732,11,0,1,100,D,1,D,12,D,300,F,,A,,A,,C,,A,01,D
20231,05211162,34,0,1,110,D,1,D,10,D,2500,D,,A,,A,2,D,,A,02,D
20231,05211624,41,0,1,100,D,6,D,11,D,,A,,A,,A,2,D,,A,01,D
20231,05213502,30,0,1,200,D,6,D,01,D,,A,,A,,A,2,D,,A,11,D
20231,05213652,22,0,1,110,D,1,D,12,D,2000,D,,A,,A,2,D,,A,01,D
20231,05213994,28,0,2,150,D,6,D,11,D,,A,,A,,A,2,D,,A,02,D
20231,05214794,31,0,2,100,D,1,D,11,D,3000,D,,A,,A,2,D,,A,02,D
20231,05215182,57,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,03,D
20231,05215612,29,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20231,05215932,56,0,1,100,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20231,05216992,46,0,1,100,D,6,D,01,D,,A,,A,,A,2,D,,A,06,D
20231,05217182,15,0,1,110,D,2,D,11,D,,A,,A,,A,2,D,,A,03,D
20231,05217912,10,0,1,110,D,1,D,12,D,400,F,,A,,A,2,D,,A,02,D
20231,05219162,29,0,1,110,D,4,D,11,D,,A,17000,F,,A,1,D,12000,F,02,D
20231,05219372,32,0,1,110,D,1,D,01,D,9000,D,,A,,A,2,D,,A,02,D
20231,05219484,24,0,1,110,D,4,D,12,D,,A,,A,16000,D,1,D,8000,D,02,D
20231,05219522,18,0,1,110,D,1,D,01,D,1500,D,,A,,A,2,D,,A,02,D
20231,05220452,26,0,1,110,D,1,D,01,D,4000,D,,A,,A,2,D,,A,02,D
20231,05221962,36,0,1,100,D,6,D,11,D,,A,,A,,A,2,D,,A,03,D
20231,05222092,34,0,1,100,D,1,D,12,D,500,D,,A,,A,2,D,,A,02,D
20231,05222672,29,0,1,110,D,3,D,01,D,,A,,A,,A,2,D,,A,04,D
20231,05222882,35,0,1,110,D,3,D,01,D,,A,,A,,A,2,D,,A,02,D
20231,05224153,39,0,1,100,D,1,D,12,D,1800,D,,A,,A,2,D,,A,03,D
20231,05224502,15,0,1,110,D,2,D,12,D,,A,,A,,A,2,D,,A,02,D
20231,05224982,26,0,1,100,D,4,D,01,D,,A,8700,D,,A,1,D,1500,D,01,D
20231,05225202,45,0,1,100,D,1,D,01,D,2000,D,,A,,A,2,D,,A,02,D
20231,05226372,32,0,1,100,D,1,D,01,D,4000,D,,A,,A,2,D,,A,03,D
20231,05226852,13,0,1,100,D,6,D,02,D,,A,,A,,A,2,D,,A,01,D
20231,05227652,13,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20231,05228022,38,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,01,D
20231,05228292,21,0,1,100,D,2,D,12,D,,A,,A,,A,1,D,,A,01,D
20231,05228952,25,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,02,D
20231,05229602,32,0,1,100,D,4,D,01,D,,A,7000,D,,A,2,D,,A,03,D
20231,05229672,41,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,02,D
20231,05229802,25,0,1,110,D,3,D,01,D,,A,,A,,A,2,D,,A,02,D
20231,05231192,10,0,1,100,D,3,D,12,D,,A,,A,,A,2,D,,A,01,D
20231,05231342,26,0,1,100,D,1,D,01,D,1200,F,,A,,A,2,D,,A,03,D
20231,05231432,27,0,1,110,D,4,D,02,D,,A,9000,D,,A,1,D,25000,F,01,D
20231,05232072,13,0,1,110,D,6,D,01,D,,A,,A,,A,2,D,,A,01,D
20231,05232232,20,0,1,100,D,4,D,12,D,,A,,A,,A,2,D,,A,01,D
20231,05233542,27,0,1,100,D,6,D,12,D,,A,,A,,A,2,D,,A,03,D
20231,05234172,13,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,01,D
20231,05234402,46,0,1,110,D,1,D,01,D,9000,D,,A,,A,2,D,,A,02,D
20231,05234442,12,0,1,100,D,3,D,02,D,,A,,A,,A,2,D,,A,01,D
20231,05236062,38,0,1,110,D,3,D,02,D,,A,,A,,A,2,D,,A,03,D
20231,05236592,41,0,1,100,D,1,D,12,D,1000,D,,A,,A,2,D,,A,02,D
20231,05254621,37,0,1,100,D,1,D,11,D,2000,D,,A,,A,2,D,,A,03,D
20231,05254741,23,0,1,110,D,4,D,11,D,,A,29000,D,,A,2,D,,A,02,D
20231,05254851,42,0,1,200,D,6,D,11,D,,A,,A,,A,2,D,,A,12,D
20231,05257661,30,0,1,100,D,1,D,12,D,10000,D,,A,,A,2,D,,A,07,D
20231,05258921,24,0,1,100,D,3,D,10,D,,A,,A,,A,2,D,,A,04,D
20231,05259191,35,0,1,110,D,1,D,11,D,5000,D,,A,,A,2,D,,A,06,D
20231,05259511,16,0,1,100,D,2,D,12,D,,A,,A,,A,2,D,,A,03,D
20231,05266063,19,0,1,100,D,1,D,01,D,2000,D,,A,,A,2,D,,A,02,D
20231,05266321,25,0,1,100,D,6,D,11,D,,A,,A,,A,1,D,,A,02,D
20231,05280661,49,0,1,110,D,2,D,01,D,,A,,A,,A,2,D,,A,04,D
20231,05282981,44,0,1,110,D,2,D,02,D,,A,,A,,A,2,D,,A,04,D
20231,05283121,28,0,1,110,D,4,D,12,D,,A,17000,D,,A,1,D,12000,D,05,D
